,a1
418,0.0062476428034638045
419,0.006923097457510332
420,0.006923097457510332
421,0.006923097457510332
422,0.005550412250643047
423,0.005550412250643047
424,0.005550412250643047
425,0.005550412250643047
426,0.005550412250643047
427,0.0051714239757838535
428,0.0051714239757838535
429,0.0051714239757838535
430,0.0051714239757838535
431,0.0051714239757838535
432,0.0051714239757838535
433,0.0051714239757838535
434,0.0051714239757838535
435,0.0051714239757838535
436,0.0051714239757838535
437,0.0051714239757838535
438,0.0051714239757838535
439,0.0051714239757838535
440,0.0051714239757838535
441,0.0051714239757838535
442,0.0051714239757838535
443,0.0051714239757838535
444,0.0051714239757838535
445,0.0051714239757838535
446,0.0051714239757838535
447,0.0051714239757838535
448,0.0051714239757838535
449,0.0051714239757838535
450,0.006238465130807345
451,0.0057971132292894655
452,0.0057971132292894655
453,0.0057971132292894655
454,0.0057971132292894655
455,0.0057971132292894655
456,0.0057971132292894655
457,0.0057971132292894655
458,0.0057971132292894655
459,0.0057971132292894655
460,0.0057971132292894655
461,0.0057971132292894655
462,0.0057971132292894655
463,0.0057971132292894655
464,0.0057971132292894655
465,0.00543241583490963
466,0.00543241583490963
467,0.00543241583490963
468,0.00543241583490963
469,0.0055059367265199105
470,0.0055059367265199105
471,0.007434163875845848
472,0.007434163875845848
473,0.007434163875845848
474,0.007434163875845848
475,0.007434163875845848
476,0.007434163875845848
477,0.007434163875845848
478,0.007434163875845848
479,0.007434163875845848
480,0.007434163875845848
481,0.007434163875845848
482,0.006128237973773622
483,0.006128237973773622
484,0.006128237973773622
485,0.006128237973773622
486,0.006128237973773622
487,0.00658903773117395
488,0.00658903773117395
489,0.00658903773117395
490,0.00658903773117395
491,0.00658903773117395
492,0.00658903773117395
493,0.00658903773117395
494,0.00658903773117395
495,0.00658903773117395
496,0.00658903773117395
497,0.00658903773117395
498,0.00658903773117395
499,0.00658903773117395
500,0.005288959915246941
501,0.006362892056016039
502,0.006362892056016039
503,0.006362892056016039
504,0.006362892056016039
505,0.005554286485200357
506,0.005554286485200357
507,0.005554286485200357
508,0.006973347037000832
509,0.006973347037000832
510,0.006973347037000832
511,0.006973347037000832
512,0.007292721767429633
513,0.007292721767429633
514,0.007292721767429633
515,0.007292721767429633
516,0.007292721767429633
517,0.007292721767429633
518,0.007292721767429633
519,0.007292721767429633
520,0.006727982520140695
521,0.006727982520140695
522,0.006727982520140695
523,0.006727982520140695
524,0.006727982520140695
525,0.006727982520140695
526,0.006727982520140695
527,0.006727982520140695
528,0.006727982520140695
529,0.004992325300719432
530,0.004992325300719432
531,0.004992325300719432
532,0.004992325300719432
533,0.004992325300719432
534,0.004992325300719432
535,0.004992325300719432
536,0.004992325300719432
537,0.004992325300719432
538,0.004992325300719432
539,0.004992325300719432
540,0.004992325300719432
541,0.004992325300719432
542,0.004992325300719432
543,0.004992325300719432
544,0.004992325300719432
545,0.004992325300719432
546,0.004992325300719432
547,0.004992325300719432
548,0.004992325300719432
549,0.004992325300719432
550,0.004992325300719432
551,0.00536912910812523
552,0.0066596787622398256
553,0.0066596787622398256
554,0.0066596787622398256
555,0.0066596787622398256
556,0.0066596787622398256
557,0.0066814347463023315
558,0.0066814347463023315
559,0.0066814347463023315
560,0.0066814347463023315
561,0.0066814347463023315
562,0.0066814347463023315
563,0.0066814347463023315
564,0.0066814347463023315
565,0.0066814347463023315
566,0.0066814347463023315
567,0.007183631201914926
568,0.007183631201914926
569,0.007183631201914926
570,0.005514993131220892
571,0.005514993131220892
572,0.005514993131220892
573,0.005514993131220892
574,0.005514993131220892
575,0.005514993131220892
576,0.005514993131220892
577,0.006319544716148506
578,0.0061789976476094195
579,0.0061789976476094195
580,0.006347999550645085
581,0.006347999550645085
582,0.006347999550645085
583,0.006778865760159717
584,0.006778865760159717
585,0.0057475214412243385
586,0.0057475214412243385
587,0.0057475214412243385
588,0.0057475214412243385
589,0.0057475214412243385
590,0.0057475214412243385
591,0.0057475214412243385
592,0.0057475214412243385
593,0.0057475214412243385
594,0.0057475214412243385
595,0.0057475214412243385
596,0.0057475214412243385
597,0.0057475214412243385
598,0.0057475214412243385
599,0.006130104182976196
600,0.004793667044173371
601,0.007535507025963278
602,0.007535507025963278
603,0.007535507025963278
604,0.007535507025963278
605,0.007535507025963278
606,0.007535507025963278
607,0.007535507025963278
608,0.007535507025963278
609,0.007535507025963278
610,0.007535507025963278
611,0.007535507025963278
612,0.007535507025963278
613,0.007535507025963278
614,0.007535507025963278
615,0.007535507025963278
616,0.007535507025963278
617,0.007535507025963278
618,0.0049841911850525954
619,0.0049841911850525954
620,0.0049841911850525954
621,0.0049841911850525954
622,0.0071929654400893946
623,0.0071929654400893946
624,0.0071929654400893946
625,0.0071929654400893946
626,0.0071929654400893946
627,0.0071929654400893946
628,0.0071929654400893946
629,0.0071929654400893946
630,0.0071929654400893946
631,0.007192994704036632
632,0.007192994704036632
633,0.007192994704036632
634,0.007192994704036632
635,0.0068395645990748
636,0.0068395645990748
637,0.0068395645990748
638,0.0068395645990748
639,0.0068395645990748
640,0.0068395645990748
641,0.0068395645990748
642,0.006836464647274985
643,0.006836464647274985
644,0.006836464647274985
645,0.006701375245454775
646,0.006701375245454775
647,0.006701375245454775
648,0.006701375245454775
649,0.005984552040906264
650,0.005984552040906264
651,0.0041654117081268306
652,0.0041654117081268306
653,0.0041654117081268306
654,0.005130114114286557
655,0.005130114114286557
656,0.005130114114286557
657,0.005130114114286557
658,0.005130114114286557
659,0.005130114114286557
660,0.005130114114286557
661,0.005330002714492658
662,0.005330002714492658
663,0.005330002714492658
664,0.004863027122837878
665,0.004863027122837878
666,0.004863027122837878
667,0.004863027122837878
668,0.005305657851660865
669,0.005305657851660865
670,0.005305657851660865
671,0.005305657851660865
672,0.005305657851660865
673,0.004595805214867014
674,0.004595805214867014
675,0.006543771628071536
676,0.006543771628071536
677,0.006543771628071536
678,0.006543771628071536
679,0.006543771628071536
680,0.006543771628071536
681,0.006543771628071536
682,0.006050038270706408
683,0.005271204283709178
684,0.005271204283709178
685,0.0063005868319052786
686,0.0063005868319052786
687,0.007110689852985525
688,0.0067998280674605345
689,0.0067998280674605345
690,0.006000946913490765
691,0.006000946913490765
692,0.006000946913490765
693,0.006000946913490765
694,0.006000946913490765
695,0.005805714827312882
696,0.005714415494880407
697,0.005714415494880407
698,0.005714415494880407
699,0.005714415494880407
700,0.005714415494880407
701,0.005714415494880407
702,0.005714415494880407
703,0.004416841155788821
704,0.004416841155788821
705,0.004880998941862261
706,0.004880998941862261
707,0.004880998941862261
708,0.004880998941862261
709,0.004880998941862261
710,0.004880998941862261
711,0.004880998941862261
712,0.004880998941862261
713,0.005642943246102047
714,0.005642943246102047
715,0.005642943246102047
716,0.005642943246102047
717,0.005642943246102047
718,0.005642943246102047
719,0.005642943246102047
720,0.005642943246102047
721,0.005642943246102047
722,0.005642943246102047
723,0.005642943246102047
724,0.005642943246102047
725,0.005642943246102047
726,0.005642943246102047
727,0.005642943246102047
728,0.005642943246102047
729,0.005642943246102047
730,0.005642943246102047
731,0.005642943246102047
732,0.005642943246102047
733,0.005642943246102047
734,0.005642943246102047
735,0.005177007711973088
736,0.005177007711973088
737,0.005405442611777678
738,0.005283009068439655
739,0.005283009068439655
740,0.005283009068439655
741,0.005283009068439655
742,0.005283009068439655
743,0.005283009068439655
744,0.005283009068439655
745,0.005283009068439655
746,0.005283009068439655
747,0.005283009068439655
748,0.005283009068439655
749,0.005283009068439655
750,0.005283009068439655
751,0.005657316607451499
752,0.005657316607451499
753,0.005657316607451499
754,0.005657316607451499
755,0.005657316607451499
756,0.005657316607451499
757,0.005657316607451499
758,0.005657316607451499
759,0.005657316607451499
760,0.005657316607451499
761,0.005657316607451499
762,0.005878981149689169
763,0.005878981149689169
764,0.005878981149689169
765,0.005878981149689169
766,0.005878981149689169
767,0.005878981149689169
768,0.005878981149689169
769,0.005878981149689169
770,0.005878981149689169
771,0.006403918324560755
772,0.006403918324560755
773,0.006403918324560755
774,0.006403918324560755
775,0.006403918324560755
776,0.006403918324560755
777,0.006403918324560755
778,0.006403918324560755
779,0.005943094366141249
780,0.005943094366141249
781,0.005943094366141249
782,0.005943094366141249
783,0.005943094366141249
784,0.005049102885580459
785,0.005049102885580459
786,0.005049102885580459
787,0.005049102885580459
788,0.005049102885580459
789,0.005049102885580459
790,0.005049102885580459
791,0.005049102885580459
792,0.005049102885580459
793,0.005625135756017912
794,0.005625135756017912
795,0.005625135756017912
796,0.005625135756017912
797,0.005625135756017912
798,0.005625135756017912
799,0.006246387921069383
800,0.006644354850767964
801,0.006644354850767964
802,0.006644354850767964
803,0.006644354850767964
804,0.006644354850767964
805,0.006644354850767964
806,0.006644354850767964
807,0.006644354850767964
808,0.006644354850767964
809,0.006644354850767964
810,0.006644354850767964
811,0.006644354850767964
812,0.006644354850767964
813,0.006644354850767964
814,0.006644354850767964
815,0.006644354850767964
816,0.006644354850767964
817,0.006644354850767964
818,0.006869054402971902
819,0.006869054402971902
820,0.006840107598685599
821,0.006840107598685599
822,0.006840107598685599
823,0.006840107598685599
824,0.006840107598685599
825,0.006840107598685599
826,0.006135459590292563
827,0.006135459590292563
828,0.006135459590292563
829,0.006135459590292563
830,0.006135459590292563
831,0.006135459590292563
832,0.006135459590292563
833,0.006135459590292563
834,0.006135459590292563
835,0.006135459590292563
836,0.006135459590292563
837,0.006135459590292563
838,0.006135459590292563
839,0.006135459590292563
840,0.006135459590292563
841,0.006729632885831414
842,0.006729632885831414
843,0.006729632885831414
844,0.006729632885831414
845,0.006729632885831414
846,0.006729632885831414
847,0.006729632885831414
848,0.006729632885831414
849,0.006729632885831414
850,0.006729632885831414
851,0.006544488925573548
852,0.006544488925573548
853,0.006544488925573548
854,0.006544488925573548
855,0.006498809386461428
856,0.006498809386461428
857,0.006498809386461428
858,0.005669249268373342
859,0.005669249268373342
860,0.006002902390347934
861,0.006002902390347934
862,0.006002902390347934
863,0.006002902390347934
864,0.006002902390347934
865,0.006842057774812678
866,0.006842057774812678
867,0.006753489075598606
868,0.005701591013427149
869,0.005701591013427149
870,0.005701591013427149
871,0.006182919853222165
872,0.006182919853222165
873,0.006182919853222165
874,0.006182919853222165
875,0.006182919853222165
876,0.006182919853222165
877,0.006182919853222165
878,0.006182919853222165
879,0.006182919853222165
880,0.006182919853222165
881,0.006182919853222165
882,0.006182919853222165
883,0.006182919853222165
884,0.006182919853222165
885,0.006182919853222165
886,0.006182919853222165
887,0.006182919853222165
888,0.006182919853222165
889,0.006182919853222165
890,0.006182919853222165
891,0.006182919853222165
892,0.0072024803529136755
893,0.0072024803529136755
894,0.006731937102983843
895,0.006731937102983843
896,0.004691682692508453
897,0.004691682692508453
898,0.004691682692508453
899,0.004691682692508453
900,0.004691682692508453
901,0.004691682692508453
902,0.0050841469296209665
903,0.0050841469296209665
904,0.006895624966555253
905,0.005606644328070323
906,0.005606644328070323
907,0.005606644328070323
908,0.005606644328070323
909,0.005606644328070323
910,0.006787317182722106
911,0.006787317182722106
912,0.006787317182722106
913,0.006787317182722106
914,0.006787317182722106
915,0.005337424761824942
916,0.005419552857238657
917,0.005419552857238657
918,0.004662941447497216
919,0.007184619845437872
920,0.007184619845437872
921,0.007184619845437872
922,0.005239821868493823
923,0.005239821868493823
924,0.004946314652726294
925,0.004946314652726294
926,0.004946314652726294
927,0.004946314652726294
928,0.0055428594204048704
929,0.005823867433261965
930,0.005823867433261965
931,0.005823867433261965
932,0.005823867433261965
933,0.005823867433261965
934,0.005625541805900221
935,0.005625541805900221
936,0.005625541805900221
937,0.005625541805900221
938,0.005625541805900221
939,0.006342810710192296
940,0.006342810710192296
941,0.006342810710192296
942,0.006342810710192296
943,0.006342810710192296
944,0.006342810710192296
945,0.006342810710192296
946,0.006342810710192296
947,0.006342810710192296
948,0.006342810710192296
949,0.006342810710192296
950,0.006342810710192296
951,0.006342810710192296
952,0.006342810710192296
953,0.006342810710192296
954,0.006342810710192296
955,0.006342810710192296
956,0.006342810710192296
957,0.005543097154026035
958,0.005543097154026035
959,0.0053506975567657366
960,0.0053506975567657366
961,0.0053506975567657366
962,0.0053506975567657366
963,0.0053506975567657366
964,0.0053506975567657366
965,0.0053506975567657366
966,0.0053506975567657366
967,0.0053506975567657366
968,0.0053506975567657366
969,0.0048752808663809575
970,0.0048752808663809575
971,0.006385022774698718
972,0.006381557016925068
973,0.006381557016925068
974,0.006381557016925068
975,0.006381557016925068
976,0.006381557016925068
977,0.006381557016925068
978,0.006381557016925068
979,0.006381557016925068
980,0.006381557016925068
981,0.006381557016925068
982,0.0062135469383206
983,0.0062135469383206
984,0.0062135469383206
985,0.0062135469383206
986,0.0062135469383206
987,0.0062135469383206
988,0.0062135469383206
989,0.0062135469383206
990,0.0062135469383206
991,0.005907342975772315
992,0.005907342975772315
993,0.005907342975772315
994,0.005907342975772315
995,0.005907342975772315
996,0.005907342975772315
997,0.005907342975772315
998,0.005907342975772315
999,0.005907342975772315
1000,0.005907342975772315
1001,0.005907342975772315
1002,0.005907342975772315
1003,0.005553822613738668
1004,0.005553822613738668
1005,0.005553822613738668
1006,0.005553822613738668
1007,0.005553822613738668
1008,0.005553822613738668
1009,0.005553822613738668
1010,0.006776190691461662
1011,0.006776190691461662
1012,0.006776190691461662
1013,0.006776190691461662
1014,0.006776190691461662
1015,0.006776190691461662
1016,0.0053178584658710275
1017,0.0053178584658710275
1018,0.006909015365559681
1019,0.006909015365559681
1020,0.006909015365559681
1021,0.006909015365559681
1022,0.006909015365559681
1023,0.006909015365559681
1024,0.006909015365559681
1025,0.006909015365559681
1026,0.006909015365559681
1027,0.006314184889206113
1028,0.006314184889206113
1029,0.0062311906788732364
1030,0.0062311906788732364
1031,0.0062311906788732364
1032,0.0062311906788732364
1033,0.0062311906788732364
1034,0.0062311906788732364
1035,0.00570062849700197
1036,0.00570062849700197
1037,0.00570062849700197
1038,0.00570062849700197
1039,0.00570062849700197
1040,0.00570062849700197
1041,0.00570062849700197
1042,0.007478488160365975
1043,0.006793890713631433
1044,0.006793890713631433
1045,0.006793890713631433
1046,0.006793890713631433
1047,0.006793890713631433
1048,0.005863180575591537
1049,0.005304621430625807
1050,0.005304621430625807
1051,0.005304621430625807
1052,0.005304621430625807
1053,0.005304621430625807
1054,0.005304621430625807
1055,0.005304621430625807
1056,0.005304621430625807
1057,0.005304621430625807
1058,0.005304621430625807
1059,0.005304621430625807
1060,0.005304621430625807
1061,0.007063761141182877
1062,0.007642485703044607
1063,0.007642485703044607
1064,0.007642485703044607
1065,0.007642485703044607
1066,0.007642485703044607
1067,0.0044075015312511475
1068,0.0044075015312511475
1069,0.0044075015312511475
1070,0.005410114453289433
1071,0.005410114453289433
1072,0.005410114453289433
1073,0.005410114453289433
1074,0.005410114453289433
1075,0.005410114453289433
1076,0.005410114453289433
1077,0.005410114453289433
1078,0.005410114453289433
1079,0.005410114453289433
1080,0.005410114453289433
1081,0.0067491902660880175
1082,0.0067491902660880175
1083,0.0067491902660880175
1084,0.0067491902660880175
1085,0.0067491902660880175
1086,0.0067491902660880175
1087,0.0067491902660880175
1088,0.0067491902660880175
1089,0.0067491902660880175
1090,0.0067491902660880175
1091,0.0067491902660880175
1092,0.0067491902660880175
1093,0.0067491902660880175
1094,0.0067491902660880175
1095,0.0067491902660880175
1096,0.0067491902660880175
1097,0.005609383519463717
1098,0.005609383519463717
1099,0.005609383519463717
1100,0.005609383519463717
1101,0.005928096054548928
1102,0.005928096054548928
1103,0.005928096054548928
1104,0.005928096054548928
1105,0.005928096054548928
1106,0.006564063311840462
1107,0.0050550765151295635
1108,0.0050550765151295635
1109,0.00640089598410552
1110,0.00640089598410552
1111,0.00640089598410552
1112,0.00640089598410552
1113,0.00640089598410552
1114,0.00640089598410552
1115,0.00640089598410552
1116,0.006653149137791556
1117,0.006653149137791556
1118,0.006653149137791556
1119,0.006653149137791556
1120,0.006653149137791556
1121,0.005902971001497895
1122,0.005902971001497895
1123,0.005902971001497895
1124,0.005902971001497895
1125,0.005902971001497895
1126,0.005902971001497895
1127,0.005902971001497895
1128,0.005902971001497895
1129,0.005902971001497895
1130,0.005902971001497895
1131,0.005902971001497895
1132,0.006362163626827335
1133,0.006362163626827335
1134,0.006362163626827335
1135,0.0058577640039886225
1136,0.006477204872161578
1137,0.006477204872161578
1138,0.006477204872161578
1139,0.006477204872161578
1140,0.006477204872161578
1141,0.006477204872161578
1142,0.006477204872161578
1143,0.006477204872161578
1144,0.006477204872161578
1145,0.006477204872161578
1146,0.006469467072564291
1147,0.006469467072564291
1148,0.006469467072564291
1149,0.006469467072564291
1150,0.007323994419174876
1151,0.007323994419174876
1152,0.007323994419174876
1153,0.007323994419174876
1154,0.0071729284277743145
1155,0.0071729284277743145
1156,0.005462240082379892
1157,0.005462240082379892
1158,0.005462240082379892
1159,0.005462240082379892
1160,0.005462240082379892
1161,0.005652938804484241
1162,0.005652938804484241
1163,0.005652938804484241
1164,0.005652938804484241
1165,0.005652938804484241
1166,0.005652938804484241
1167,0.005652938804484241
1168,0.005652938804484241
1169,0.005652938804484241
1170,0.005652938804484241
1171,0.005652938804484241
1172,0.005652938804484241
1173,0.005207614012672
1174,0.005207614012672
1175,0.005207614012672
1176,0.005207614012672
1177,0.005207614012672
1178,0.005207614012672
1179,0.005207614012672
1180,0.005207614012672
1181,0.005207614012672
1182,0.005207614012672
1183,0.005207614012672
1184,0.005207614012672
1185,0.005207614012672
1186,0.005207614012672
1187,0.005207614012672
1188,0.005207614012672
1189,0.005207614012672
1190,0.006174451100560106
1191,0.006174451100560106
1192,0.006174451100560106
1193,0.006174451100560106
1194,0.006174451100560106
1195,0.006873022237235363
1196,0.006873022237235363
1197,0.006873022237235363
1198,0.006873022237235363
1199,0.006873022237235363
1200,0.006873022237235363
1201,0.005643376226779226
1202,0.005643376226779226
1203,0.005643376226779226
1204,0.005643376226779226
1205,0.005694849343563699
1206,0.005694849343563699
1207,0.005694849343563699
1208,0.005901646863392056
1209,0.005901646863392056
1210,0.005901646863392056
1211,0.005901646863392056
1212,0.005901646863392056
1213,0.0049362517686177085
1214,0.0049362517686177085
1215,0.0049362517686177085
1216,0.0049362517686177085
1217,0.0049362517686177085
1218,0.0049362517686177085
1219,0.0049362517686177085
1220,0.0049362517686177085
1221,0.0049362517686177085
1222,0.0049362517686177085
1223,0.0049362517686177085
1224,0.005961316223613441
1225,0.005961316223613441
1226,0.005896102358125356
1227,0.005896102358125356
1228,0.005896102358125356
1229,0.005896102358125356
1230,0.005550953377073626
1231,0.005550953377073626
1232,0.005550953377073626
