,a1
586,0.006355192950563401
587,0.006355192950563401
588,0.006355192950563401
589,0.006382812325135113
590,0.006382812325135113
591,0.006691030023799601
592,0.006691030023799601
593,0.006691030023799601
594,0.006691030023799601
595,0.006691030023799601
596,0.006691030023799601
597,0.006691030023799601
598,0.006691030023799601
599,0.006691030023799601
600,0.006691030023799601
601,0.005304627020811292
602,0.005304627020811292
603,0.005304627020811292
604,0.005039229114569206
605,0.005039229114569206
606,0.0050465571596485645
607,0.0050465571596485645
608,0.0050465571596485645
609,0.005481913139284754
610,0.005481913139284754
611,0.005481913139284754
612,0.005481913139284754
613,0.005481913139284754
614,0.005481913139284754
615,0.005481913139284754
616,0.005481913139284754
617,0.005481913139284754
618,0.005481913139284754
619,0.0063301440661453845
620,0.0063301440661453845
621,0.0063301440661453845
622,0.006289981824739595
623,0.005789992722089942
624,0.005789992722089942
625,0.005789992722089942
626,0.005789992722089942
627,0.005789992722089942
628,0.005789992722089942
629,0.0057533492759993
630,0.005641176946629356
631,0.005641176946629356
632,0.005641176946629356
633,0.005641176946629356
634,0.005641176946629356
635,0.005641176946629356
636,0.005641176946629356
637,0.005641176946629356
638,0.005641176946629356
639,0.005641176946629356
640,0.005641176946629356
641,0.005641176946629356
642,0.005641176946629356
643,0.005641176946629356
644,0.005641176946629356
645,0.005641176946629356
646,0.005641176946629356
647,0.005641176946629356
648,0.005641176946629356
649,0.005641176946629356
650,0.005554482604778543
651,0.006371020185942734
652,0.006371020185942734
653,0.0057995112543785515
654,0.0057995112543785515
655,0.005617033150846669
656,0.005617033150846669
657,0.005617033150846669
658,0.005617033150846669
659,0.005617033150846669
660,0.005617033150846669
661,0.005617033150846669
662,0.005617033150846669
663,0.005617033150846669
664,0.004943381253695277
665,0.004372175059216618
666,0.006021833881906142
667,0.006278873371907745
668,0.006278873371907745
669,0.006278873371907745
670,0.006278873371907745
671,0.006278873371907745
672,0.006278873371907745
673,0.006278873371907745
674,0.004666700627286702
675,0.004134677886805933
676,0.004134677886805933
677,0.004134677886805933
678,0.004134677886805933
679,0.004134677886805933
680,0.004134677886805933
681,0.004134677886805933
682,0.004134677886805933
683,0.004134677886805933
684,0.004134677886805933
685,0.005115423032017906
686,0.005115423032017906
687,0.004757182190197949
688,0.005706137791986956
689,0.005706137791986956
690,0.0060374029406544405
691,0.007405451323065286
692,0.006432627739943364
693,0.006676299897911854
694,0.006676299897911854
695,0.006676299897911854
696,0.006676299897911854
697,0.006676299897911854
698,0.006676299897911854
699,0.006648335261929411
700,0.006648335261929411
701,0.006648335261929411
702,0.006648335261929411
703,0.0056756632376696575
704,0.0056756632376696575
705,0.0057007279040187635
706,0.0057007279040187635
707,0.004670268719933872
708,0.004837544049194948
709,0.0051650013686923915
710,0.0051650013686923915
711,0.0051650013686923915
712,0.006550470522963321
713,0.006550470522963321
714,0.006550470522963321
715,0.007031202911258517
716,0.007031202911258517
717,0.007031202911258517
718,0.007031202911258517
719,0.004988621969138097
720,0.004988621969138097
721,0.004988621969138097
722,0.004988621969138097
723,0.004988621969138097
724,0.004988621969138097
725,0.004988621969138097
726,0.005076606494369609
727,0.005076606494369609
