,r1,a_PR,e
4294,7.058549610396354,0.9979295563806982,0.00010047635508890844
4295,7.058549610396354,0.9979295563806982,0.00010047635508890844
4296,7.058549610396354,0.9979295563806982,0.00010047635508890844
4297,7.058549610396354,0.9979295563806982,0.00010047635508890844
4298,7.058549610396354,0.9979295563806982,0.00010047635508890844
4299,7.058549610396354,0.9979295563806982,0.00010047635508890844
4300,7.058549610396354,0.9979295563806982,0.00010047635508890844
4301,7.058549610396354,0.9979295563806982,0.00010047635508890844
4302,6.874151518927294,0.9707479391058207,9.641966948424488e-05
4303,6.874151518927294,0.9707479391058207,9.641966948424488e-05
4304,6.874151518927294,0.9707479391058207,9.641966948424488e-05
4305,6.874151518927294,0.9707479391058207,9.641966948424488e-05
4306,6.874151518927294,0.9707479391058207,9.641966948424488e-05
4307,6.874151518927294,0.9707479391058207,9.641966948424488e-05
4308,6.897912999350953,0.9752889209369598,0.00010433843079253479
4309,6.897912999350953,0.9752889209369598,0.00010433843079253479
4310,6.897912999350953,0.9752889209369598,0.00010433843079253479
4311,6.897912999350953,0.9752889209369598,0.00010433843079253479
4312,6.897912999350953,0.9752889209369598,0.00010433843079253479
4313,6.897912999350953,0.9752889209369598,0.00010433843079253479
4314,6.897912999350953,0.9752889209369598,0.00010433843079253479
4315,6.897912999350953,0.9752889209369598,0.00010433843079253479
4316,7.060527391642456,0.996719355008377,0.00012466833310047822
4317,7.060527391642456,0.996719355008377,0.00012466833310047822
4318,6.993124902937536,0.9874948927216342,0.00012617802460386534
4319,6.993124902937536,0.9874948927216342,0.00012617802460386534
4320,6.993124902937536,0.9874948927216342,0.00012617802460386534
4321,7.674247297697376,1.0847683914837039,0.00011231568609079824
4322,7.674247297697376,1.0847683914837039,0.00011231568609079824
4323,7.674247297697376,1.0847683914837039,0.00011231568609079824
4324,7.674247297697376,1.0847683914837039,0.00011231568609079824
4325,7.674247297697376,1.0847683914837039,0.00011231568609079824
4326,7.674247297697376,1.0847683914837039,0.00011231568609079824
4327,8.005412072265267,1.1310814075553852,0.00012088474021318582
4328,8.005412072265267,1.1310814075553852,0.00012088474021318582
4329,6.791592649365085,0.9598760928090636,0.0001082379586921366
4330,6.791592649365085,0.9598760928090636,0.0001082379586921366
4331,9.116910885263687,1.2895176124726813,0.00011307784113616501
4332,7.619209036270227,1.0782624464910184,9.229749617897847e-05
4333,7.890644565434356,1.1155868288743689,0.00010948275362284533
4334,7.890644565434356,1.1155868288743689,0.00010948275362284533
4335,6.5817424342245445,0.929877097015836,9.971683287807687e-05
4336,6.5817424342245445,0.929877097015836,9.971683287807687e-05
4337,6.5817424342245445,0.929877097015836,9.971683287807687e-05
4338,6.5817424342245445,0.929877097015836,9.971683287807687e-05
4339,6.5817424342245445,0.929877097015836,9.971683287807687e-05
4340,6.5817424342245445,0.929877097015836,9.971683287807687e-05
4341,6.5817424342245445,0.929877097015836,9.971683287807687e-05
4342,6.5817424342245445,0.929877097015836,9.971683287807687e-05
4343,6.5817424342245445,0.929877097015836,9.971683287807687e-05
4344,6.5817424342245445,0.929877097015836,9.971683287807687e-05
4345,6.5817424342245445,0.929877097015836,9.971683287807687e-05
4346,6.5817424342245445,0.929877097015836,9.971683287807687e-05
4347,6.5817424342245445,0.929877097015836,9.971683287807687e-05
4348,6.5817424342245445,0.929877097015836,9.971683287807687e-05
4349,7.590021606794412,1.0742347093065885,0.00012074659751914233
4350,7.590021606794412,1.0742347093065885,0.00012074659751914233
4351,7.590021606794412,1.0742347093065885,0.00012074659751914233
4352,7.590021606794412,1.0742347093065885,0.00012074659751914233
4353,7.590021606794412,1.0742347093065885,0.00012074659751914233
4354,7.757455255667607,1.097507597293983,0.00012162904843184662
4355,6.902582202812348,0.9752976976161728,0.00011903776534627234
4356,7.410232581547687,1.0466427730466938,0.00010843870213068586
4357,7.410232581547687,1.0466427730466938,0.00010843870213068586
4358,6.5705965618464175,0.9264761625330562,9.20913549348813e-05
4359,6.5705965618464175,0.9264761625330562,9.20913549348813e-05
4360,6.458371744608698,0.911099937904244,9.600736144929881e-05
4361,7.17719804403974,1.013467873920469,0.0001229674809297356
4362,7.17719804403974,1.013467873920469,0.0001229674809297356
4363,7.17719804403974,1.013467873920469,0.0001229674809297356
4364,7.17719804403974,1.013467873920469,0.0001229674809297356
4365,7.17719804403974,1.013467873920469,0.0001229674809297356
4366,7.17719804403974,1.013467873920469,0.0001229674809297356
4367,7.17719804403974,1.013467873920469,0.0001229674809297356
4368,7.17719804403974,1.013467873920469,0.0001229674809297356
4369,7.17719804403974,1.013467873920469,0.0001229674809297356
4370,7.17719804403974,1.013467873920469,0.0001229674809297356
4371,7.17719804403974,1.013467873920469,0.0001229674809297356
4372,7.17719804403974,1.013467873920469,0.0001229674809297356
4373,7.17719804403974,1.013467873920469,0.0001229674809297356
4374,7.17719804403974,1.013467873920469,0.0001229674809297356
4375,7.17719804403974,1.013467873920469,0.0001229674809297356
4376,8.004254323741636,1.1315023005215357,0.00011856437670123987
4377,8.004254323741636,1.1315023005215357,0.00011856437670123987
4378,8.004254323741636,1.1315023005215357,0.00011856437670123987
4379,8.004254323741636,1.1315023005215357,0.00011856437670123987
4380,8.004254323741636,1.1315023005215357,0.00011856437670123987
4381,8.004254323741636,1.1315023005215357,0.00011856437670123987
4382,8.004254323741636,1.1315023005215357,0.00011856437670123987
4383,8.004254323741636,1.1315023005215357,0.00011856437670123987
4384,8.004254323741636,1.1315023005215357,0.00011856437670123987
4385,8.004254323741636,1.1315023005215357,0.00011856437670123987
4386,8.004254323741636,1.1315023005215357,0.00011856437670123987
4387,8.004254323741636,1.1315023005215357,0.00011856437670123987
4388,8.004254323741636,1.1315023005215357,0.00011856437670123987
4389,8.004254323741636,1.1315023005215357,0.00011856437670123987
4390,8.004254323741636,1.1315023005215357,0.00011856437670123987
4391,8.004254323741636,1.1315023005215357,0.00011856437670123987
4392,8.004254323741636,1.1315023005215357,0.00011856437670123987
4393,8.004254323741636,1.1315023005215357,0.00011856437670123987
4394,8.004254323741636,1.1315023005215357,0.00011856437670123987
